Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
E3,07/04/2023,15:00,Newport County,Northampton,3,0
E3,07/04/2023,15:00,Rochdale,Walsall,4,2
E3,07/04/2023,15:00,Salford,Leyton Orient,0,2
E3,07/04/2023,15:00,Stevenage,Colchester,1,1
E3,07/04/2023,15:00,Sutton,Stockport,0,1
E3,07/04/2023,15:00,Swindon,Mansfield,2,4
E3,10/04/2023,15:00,AFC Wimbledon,Salford,2,3
E3,10/04/2023,15:00,Barrow,Crawley Town,4,0
E3,10/04/2023,15:00,Bradford,Sutton,3,1
E3,10/04/2023,15:00,Colchester,Crewe,4,0
E3,10/04/2023,15:00,Doncaster,Grimsby,1,2
E3,10/04/2023,15:00,Hartlepool,Stevenage,1,1
E3,10/04/2023,15:00,Leyton Orient,Harrogate,2,2
E3,10/04/2023,15:00,Mansfield,Rochdale,1,1
E3,10/04/2023,15:00,Northampton,Gillingham,2,1
E3,10/04/2023,15:00,Stockport,Newport County,4,0
E3,10/04/2023,15:00,Tranmere,Swindon,1,0
E3,10/04/2023,15:00,Walsall,Carlisle,0,0
E3,15/04/2023,15:00,Carlisle,Northampton,0,0
E3,15/04/2023,15:00,Crawley Town,Tranmere,2,1
E3,15/04/2023,15:00,Crewe,Walsall,2,0
E3,15/04/2023,15:00,Gillingham,Stockport,1,1
E3,15/04/2023,15:00,Grimsby,Mansfield,1,1
E3,15/04/2023,15:00,Harrogate,Doncaster,2,2
E3,15/04/2023,15:00,Newport County,Hartlepool,2,0
E3,15/04/2023,15:00,Rochdale,Bradford,0,3
E3,15/04/2023,15:00,Salford,Colchester,0,1
E3,15/04/2023,15:00,Stevenage,AFC Wimbledon,2,1
E3,15/04/2023,15:00,Sutton,Leyton Orient,0,2
E3,15/04/2023,15:00,Swindon,Barrow,0,0
E3,18/04/2023,19:45,Carlisle,Stockport,2,2
E3,18/04/2023,19:45,Crawley Town,Colchester,0,0
E3,18/04/2023,19:45,Gillingham,Leyton Orient,2,0
E3,18/04/2023,19:45,Grimsby,Barrow,1,0
E3,18/04/2023,19:45,Harrogate,Walsall,3,0
E3,18/04/2023,19:45,Newport County,Mansfield,1,2
E3,18/04/2023,19:45,Rochdale,Tranmere,2,2
E3,18/04/2023,19:45,Salford,Hartlepool,2,0
E3,18/04/2023,19:45,Stevenage,Doncaster,1,0
E3,18/04/2023,19:45,Sutton,Northampton,1,2
E3,18/04/2023,19:45,Swindon,Bradford,1,0
E3,22/04/2023,15:00,AFC Wimbledon,Swindon,1,5
E3,22/04/2023,15:00,Barrow,Carlisle,0,1
E3,22/04/2023,15:00,Bradford,Gillingham,2,2
E3,22/04/2023,15:00,Colchester,Sutton,4,1
E3,22/04/2023,15:00,Doncaster,Newport County,1,3
E3,22/04/2023,15:00,Hartlepool,Crawley Town,0,2
E3,22/04/2023,15:00,Leyton Orient,Crewe,2,0
E3,22/04/2023,15:00,Mansfield,Stevenage,1,0
E3,22/04/2023,15:00,Northampton,Harrogate,3,1
E3,22/04/2023,15:00,Stockport,Rochdale,1,0
E3,22/04/2023,15:00,Tranmere,Grimsby,2,0
E3,22/04/2023,15:00,Walsall,Salford,2,3
E3,25/04/2023,19:45,Grimsby,Crewe,2,0
E3,25/04/2023,19:45,Mansfield,Leyton Orient,1,2
E3,25/04/2023,19:45,Newport County,Harrogate,2,3
E3,25/04/2023,19:45,Swindon,Stevenage,0,1
E3,29/04/2023,15:00,AFC Wimbledon,Tranmere,1,1
E3,29/04/2023,15:00,Carlisle,Salford,2,3
E3,29/04/2023,15:00,Crawley Town,Walsall,0,0
E3,29/04/2023,15:00,Crewe,Swindon,2,1
E3,29/04/2023,15:00,Doncaster,Colchester,1,0
E3,29/04/2023,15:00,Gillingham,Newport County,1,2
E3,29/04/2023,15:00,Hartlepool,Barrow,3,1
E3,29/04/2023,15:00,Leyton Orient,Stockport,0,3
E3,29/04/2023,15:00,Mansfield,Harrogate,1,2
E3,29/04/2023,15:00,Northampton,Bradford,1,2
E3,29/04/2023,15:00,Rochdale,Sutton,4,1
E3,29/04/2023,15:00,Stevenage,Grimsby,2,0
E3,03/05/2023,19:45,Crewe,Bradford,3,2
E3,08/05/2023,12:30,Barrow,Stevenage,0,1
E3,08/05/2023,12:30,Bradford,Leyton Orient,1,1
E3,08/05/2023,12:30,Colchester,Mansfield,0,2
E3,08/05/2023,12:30,Grimsby,AFC Wimbledon,1,0
E3,08/05/2023,12:30,Harrogate,Rochdale,1,1
E3,08/05/2023,12:30,Newport County,Crewe,2,2
E3,08/05/2023,12:30,Salford,Gillingham,0,1
E3,08/05/2023,12:30,Stockport,Hartlepool,1,1
E3,08/05/2023,12:30,Sutton,Carlisle,1,1
E3,08/05/2023,12:30,Swindon,Crawley Town,2,1
E3,08/05/2023,12:30,Tranmere,Northampton,0,1
E3,08/05/2023,12:30,Walsall,Doncaster,2,1
E3,07/08/2021,15:00,Carlisle,Colchester,0,0
E3,07/08/2021,15:00,Exeter,Bradford,0,0
E3,07/08/2021,15:00,Forest Green,Sutton,2,1
E3,07/08/2021,15:00,Harrogate,Rochdale,3,2
E3,07/08/2021,15:00,Hartlepool,Crawley Town,1,0
E3,07/08/2021,15:00,Mansfield,Bristol Rvs,2,1
E3,07/08/2021,15:00,Northampton,Port Vale,1,0
E3,07/08/2021,15:00,Oldham,Newport County,0,1
E3,07/08/2021,15:00,Salford,Leyton Orient,1,1
E3,07/08/2021,15:00,Scunthorpe,Swindon,1,3
E3,07/08/2021,15:00,Stevenage,Barrow,1,0
E3,07/08/2021,15:00,Tranmere,Walsall,1,0
E3,14/08/2021,15:00,Barrow,Hartlepool,3,2
E3,14/08/2021,15:00,Bradford,Oldham,2,1
E3,14/08/2021,15:00,Bristol Rvs,Stevenage,0,2
E3,14/08/2021,15:00,Colchester,Northampton,0,1
E3,14/08/2021,15:00,Leyton Orient,Exeter,3,0
E3,14/08/2021,15:00,Mansfield,Newport County,2,1
E3,14/08/2021,15:00,Port Vale,Tranmere,0,0
E3,14/08/2021,15:00,Rochdale,Scunthorpe,0,0
E3,14/08/2021,15:00,Salford,Sutton,0,0
E3,14/08/2021,15:00,Swindon,Carlisle,1,2
E3,14/08/2021,15:00,Walsall,Forest Green,1,3
E3,17/08/2021,19:45,Barrow,Exeter,0,0
E3,17/08/2021,19:45,Bradford,Stevenage,4,1
E3,17/08/2021,19:45,Bristol Rvs,Oldham,1,0
E3,17/08/2021,19:45,Colchester,Mansfield,1,1
E3,17/08/2021,19:45,Crawley Town,Salford,2,1
E3,17/08/2021,19:45,Port Vale,Carlisle,0,0
E3,17/08/2021,19:45,Rochdale,Forest Green,1,2
E3,17/08/2021,19:45,Swindon,Tranmere,0,0
E3,17/08/2021,19:45,Walsall,Scunthorpe,1,1
E3,21/08/2021,15:00,Carlisle,Leyton Orient,1,1
E3,21/08/2021,15:00,Exeter,Bristol Rvs,4,1
E3,21/08/2021,15:00,Forest Green,Crawley Town,6,3
E3,21/08/2021,15:00,Harrogate,Barrow,2,1
E3,21/08/2021,15:00,Hartlepool,Walsall,2,0
E3,21/08/2021,15:00,Mansfield,Bradford,2,3
E3,21/08/2021,15:00,Northampton,Rochdale,1,3
E3,21/08/2021,15:00,Oldham,Colchester,1,2
E3,21/08/2021,15:00,Salford,Swindon,0,1
E3,21/08/2021,15:00,Scunthorpe,Sutton,1,1
E3,21/08/2021,15:00,Stevenage,Port Vale,1,1
E3,21/08/2021,15:00,Tranmere,Newport County,0,1
E3,24/08/2021,19:45,Leyton Orient,Harrogate,0,2
E3,27/08/2021,19:45,Rochdale,Colchester,1,1
E3,28/08/2021,15:00,Barrow,Bristol Rvs,1,1
E3,28/08/2021,15:00,Crawley Town,Northampton,0,0
E3,28/08/2021,15:00,Forest Green,Port Vale,0,2
E3,28/08/2021,15:00,Harrogate,Exeter,1,1
E3,28/08/2021,15:00,Hartlepool,Carlisle,2,1
E3,28/08/2021,15:00,Leyton Orient,Bradford,2,0
E3,28/08/2021,15:00,Salford,Newport County,3,0
E3,28/08/2021,15:00,Scunthorpe,Tranmere,1,0
E3,28/08/2021,15:00,Sutton,Oldham,1,2
E3,28/08/2021,15:00,Swindon,Mansfield,1,0
E3,28/08/2021,15:00,Walsall,Stevenage,1,0
E3,04/09/2021,15:00,Bradford,Walsall,1,1
E3,04/09/2021,15:00,Bristol Rvs,Crawley Town,1,0
E3,04/09/2021,15:00,Carlisle,Salford,2,1
E3,04/09/2021,15:00,Exeter,Forest Green,0,0
E3,04/09/2021,15:00,Mansfield,Harrogate,1,3
E3,04/09/2021,15:00,Newport County,Leyton Orient,2,2
E3,04/09/2021,15:00,Northampton,Scunthorpe,2,0
E3,04/09/2021,15:00,Oldham,Barrow,0,3
E3,04/09/2021,15:00,Port Vale,Rochdale,2,3
E3,04/09/2021,15:00,Stevenage,Swindon,1,1
E3,04/09/2021,15:00,Tranmere,Hartlepool,1,0
E3,10/09/2021,19:45,Barrow,Colchester,2,3
E3,10/09/2021,19:45,Harrogate,Newport County,2,2
E3,11/09/2021,15:00,Crawley Town,Carlisle,2,1
E3,11/09/2021,15:00,Forest Green,Northampton,1,0
E3,11/09/2021,15:00,Hartlepool,Bristol Rvs,1,0
E3,11/09/2021,15:00,Leyton Orient,Oldham,4,0
E3,11/09/2021,15:00,Rochdale,Tranmere,1,0
E3,11/09/2021,15:00,Salford,Bradford,1,0
E3,11/09/2021,15:00,Scunthorpe,Exeter,0,4
E3,11/09/2021,15:00,Sutton,Stevenage,2,1
E3,11/09/2021,15:00,Swindon,Port Vale,1,2
