Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
D1,29/10/2022,14:30,Wolfsburg,Bochum,4,0,H,2,0,H,22,10,7,3,7,17,7,2,1,1,0,0
D1,29/10/2022,17:30,Ein Frankfurt,Dortmund,1,2,A,1,1,D,20,8,8,2,15,11,4,3,5,5,0,0
D1,28/10/2022,19:30,Werder Bremen,Hertha,1,0,H,0,0,D,15,9,4,1,14,11,4,5,2,3,0,0
D1,23/10/2022,14:30,Bochum,Union Berlin,2,1,H,1,0,H,8,6,5,3,14,10,3,7,1,3,0,0
D1,23/10/2022,16:30,Hertha,Schalke 04,2,1,H,0,0,D,11,9,4,2,14,14,5,6,5,1,0,0
D1,22/10/2022,14:30,Augsburg,RB Leipzig,3,3,D,1,0,H,11,19,3,8,15,11,3,6,7,1,1,0
D1,22/10/2022,14:30,Dortmund,Stuttgart,5,0,H,3,0,H,19,10,10,1,7,8,9,2,1,0,0,0
D1,22/10/2022,14:30,Freiburg,Werder Bremen,2,0,H,0,0,D,25,10,7,2,14,12,6,2,2,2,0,1
D1,22/10/2022,14:30,Hoffenheim,Bayern Munich,0,2,A,0,2,A,7,23,3,10,12,8,7,5,3,2,0,0
D1,22/10/2022,14:30,Leverkusen,Wolfsburg,2,2,D,1,1,D,13,9,5,3,19,5,3,3,3,1,0,0
